Date,Country,Cases,Deaths,Population
2022-04-18,Sweden,145,11,10327589
2022-04-17,Sweden,118,13,10327589
2022-04-16,Sweden,138,7,10327589
2022-04-15,Sweden,311,7,10327589
2022-04-14,Sweden,528,8,10327589
2022-04-13,Sweden,686,13,10327589
2022-04-12,Sweden,740,12,10327589
2022-04-11,Sweden,553,11,10327589
2022-04-10,Sweden,192,18,10327589
2022-04-09,Sweden,354,16,10327589
2022-04-08,Sweden,627,16,10327589
2022-04-07,Sweden,862,13,10327589
2022-04-06,Sweden,815,14,10327589
2022-04-05,Sweden,1035,19,10327589
2022-04-04,Sweden,206,24,10327589
2022-04-03,Sweden,184,19,10327589
2022-04-02,Sweden,327,14,10327589
2022-04-01,Sweden,756,15,10327589
2022-03-31,Sweden,796,17,10327589
2022-03-30,Sweden,1071,25,10327589
2022-03-29,Sweden,1103,14,10327589
2022-03-28,Sweden,715,17,10327589
2022-03-27,Sweden,249,15,10327589
2022-03-26,Sweden,508,23,10327589
2022-03-25,Sweden,1151,22,10327589
2022-03-24,Sweden,1335,30,10327589
2022-03-23,Sweden,1262,23,10327589
2022-03-22,Sweden,1613,29,10327589
2022-03-21,Sweden,922,14,10327589
2022-03-20,Sweden,342,21,10327589
2022-03-19,Sweden,620,23,10327589
2022-03-18,Sweden,1301,24,10327589
2022-03-17,Sweden,1863,33,10327589
2022-03-16,Sweden,1785,29,10327589
2022-03-15,Sweden,1711,30,10327589
2022-03-14,Sweden,880,35,10327589
2022-03-13,Sweden,405,33,10327589
2022-03-12,Sweden,818,27,10327589
2022-03-11,Sweden,1513,33,10327589
2022-03-10,Sweden,1623,30,10327589
2022-03-09,Sweden,2102,20,10327589
2022-03-08,Sweden,2219,31,10327589
2022-03-07,Sweden,1430,30,10327589
2022-03-06,Sweden,326,36,10327589
2022-03-05,Sweden,1267,34,10327589
2022-03-04,Sweden,1892,41,10327589
2022-03-03,Sweden,2086,42,10327589
2022-03-02,Sweden,2446,41,10327589
2022-03-01,Sweden,3075,34,10327589
2022-02-28,Sweden,1456,45,10327589
2022-02-27,Sweden,1089,34,10327589
2022-02-26,Sweden,1483,53,10327589
2022-02-25,Sweden,2752,48,10327589
2022-02-24,Sweden,3510,45,10327589
2022-02-23,Sweden,3095,38,10327589
2022-02-22,Sweden,3438,47,10327589
2022-02-21,Sweden,2293,54,10327589
2022-02-20,Sweden,1084,37,10327589
2022-02-19,Sweden,1968,47,10327589
2022-02-18,Sweden,3419,46,10327589
2022-02-17,Sweden,4215,57,10327589
2022-02-16,Sweden,4044,56,10327589
2022-02-15,Sweden,4884,53,10327589
2022-02-14,Sweden,2546,65,10327589
2022-02-13,Sweden,1175,48,10327589
2022-02-12,Sweden,2817,32,10327589
2022-02-11,Sweden,5829,48,10327589
2022-02-10,Sweden,7421,46,10327589
2022-02-09,Sweden,15839,38,10327589
2022-02-08,Sweden,19604,57,10327589
2022-02-07,Sweden,9653,59,10327589
2022-02-06,Sweden,10068,50,10327589
2022-02-05,Sweden,19986,56,10327589
2022-02-04,Sweden,25699,51,10327589
2022-02-03,Sweden,28293,58,10327589
2022-02-02,Sweden,35946,46,10327589
2022-02-01,Sweden,40929,54,10327589
2022-01-31,Sweden,24796,42,10327589
2022-01-30,Sweden,15066,41,10327589
2022-01-29,Sweden,34327,45,10327589
2022-01-28,Sweden,39515,52,10327589
2022-01-27,Sweden,53881,34,10327589
2022-01-26,Sweden,41677,50,10327589
2022-01-25,Sweden,46669,39,10327589
2022-01-24,Sweden,33908,40,10327589
2022-01-23,Sweden,30982,35,10327589
2022-01-22,Sweden,37704,35,10327589
2022-01-21,Sweden,39807,42,10327589
2022-01-20,Sweden,43715,31,10327589
2022-01-19,Sweden,40620,33,10327589
2022-01-18,Sweden,39300,32,10327589
2022-01-17,Sweden,24196,35,10327589
2022-01-16,Sweden,22075,36,10327589
2022-01-15,Sweden,25788,23,10327589
2022-01-14,Sweden,26185,30,10327589
2022-01-13,Sweden,26072,20,10327589
2022-01-12,Sweden,26564,21,10327589
2022-01-11,Sweden,22923,30,10327589
2022-01-10,Sweden,15075,11,10327589
2022-01-09,Sweden,16510,17,10327589
2022-01-08,Sweden,19499,22,10327589
2022-01-07,Sweden,19920,16,10327589
2022-01-06,Sweden,17707,20,10327589
2022-01-05,Sweden,24083,17,10327589
2022-01-04,Sweden,17578,18,10327589
2022-01-03,Sweden,9979,20,10327589
2022-01-02,Sweden,5727,12,10327589
2022-01-01,Sweden,5271,11,10327589
2021-12-31,Sweden,10599,8,10327589
2021-12-30,Sweden,11462,10,10327589
2021-12-29,Sweden,10926,7,10327589
2021-12-28,Sweden,9231,11,10327589
2021-12-27,Sweden,6125,11,10327589
2021-12-26,Sweden,1791,4,10327589
2021-12-25,Sweden,2364,8,10327589
2021-12-24,Sweden,5815,8,10327589
2021-12-23,Sweden,5127,7,10327589
2021-12-22,Sweden,5106,4,10327589
2021-12-21,Sweden,4668,6,10327589
2021-12-20,Sweden,3036,7,10327589
2021-12-19,Sweden,2019,6,10327589
2021-12-18,Sweden,3388,12,10327589
2021-12-17,Sweden,4179,7,10327589
2021-12-16,Sweden,4116,10,10327589
2021-12-15,Sweden,4008,5,10327589
2021-12-14,Sweden,4063,3,10327589
2021-12-13,Sweden,2712,6,10327589
2021-12-12,Sweden,1475,3,10327589
2021-12-11,Sweden,2395,8,10327589
2021-12-10,Sweden,2865,3,10327589
2021-12-09,Sweden,3072,6,10327589
2021-12-08,Sweden,3255,5,10327589
2021-12-07,Sweden,3333,8,10327589
2021-12-06,Sweden,2254,5,10327589
2021-12-05,Sweden,927,6,10327589
2021-12-04,Sweden,2084,4,10327589
2021-12-03,Sweden,2154,2,10327589
2021-12-02,Sweden,2208,4,10327589
2021-12-01,Sweden,2424,2,10327589
2021-11-30,Sweden,2657,5,10327589
2021-11-29,Sweden,1347,6,10327589
2021-11-28,Sweden,880,2,10327589
2021-11-27,Sweden,1759,2,10327589
2021-11-26,Sweden,2025,2,10327589
2021-11-25,Sweden,2114,0,10327589
2021-11-24,Sweden,2107,2,10327589
2021-11-23,Sweden,2077,4,10327589
2021-11-22,Sweden,953,3,10327589
2021-11-21,Sweden,482,3,10327589
2021-11-20,Sweden,1092,2,10327589
2021-11-19,Sweden,1314,6,10327589
2021-11-18,Sweden,1130,4,10327589
2021-11-17,Sweden,1205,4,10327589
2021-11-16,Sweden,1296,5,10327589
2021-11-15,Sweden,574,6,10327589
2021-11-14,Sweden,311,3,10327589
2021-11-13,Sweden,829,2,10327589
2021-11-12,Sweden,911,6,10327589
2021-11-11,Sweden,925,8,10327589
2021-11-10,Sweden,1020,2,10327589
2021-11-09,Sweden,1321,8,10327589
2021-11-08,Sweden,502,2,10327589
2021-11-07,Sweden,278,3,10327589
2021-11-06,Sweden,597,7,10327589
2021-11-05,Sweden,731,4,10327589
2021-11-04,Sweden,826,2,10327589
2021-11-03,Sweden,837,10,10327589
2021-11-02,Sweden,1162,5,10327589
2021-11-01,Sweden,629,2,10327589
2021-10-31,Sweden,301,4,10327589
2021-10-30,Sweden,861,2,10327589
2021-10-29,Sweden,977,4,10327589
2021-10-28,Sweden,1079,6,10327589
2021-10-27,Sweden,891,4,10327589
2021-10-26,Sweden,1262,4,10327589
2021-10-25,Sweden,539,6,10327589
2021-10-24,Sweden,319,1,10327589
2021-10-23,Sweden,525,3,10327589
2021-10-22,Sweden,891,3,10327589
2021-10-21,Sweden,777,4,10327589
2021-10-20,Sweden,786,3,10327589
2021-10-19,Sweden,818,3,10327589
2021-10-18,Sweden,1078,6,10327589
2021-10-17,Sweden,0,5,10327589
2021-10-16,Sweden,14,6,10327589
2021-10-15,Sweden,565,1,10327589
2021-10-14,Sweden,668,4,10327589
2021-10-13,Sweden,796,7,10327589
2021-10-12,Sweden,905,4,10327589
2021-10-11,Sweden,1121,5,10327589
2021-10-10,Sweden,9,5,10327589
2021-10-09,Sweden,16,6,10327589
2021-10-08,Sweden,599,8,10327589
2021-10-07,Sweden,741,8,10327589
2021-10-06,Sweden,842,11,10327589
2021-10-05,Sweden,738,6,10327589
2021-10-04,Sweden,1192,5,10327589
2021-10-03,Sweden,0,9,10327589
2021-10-02,Sweden,2,6,10327589
2021-10-01,Sweden,698,5,10327589
2021-09-30,Sweden,766,5,10327589
2021-09-29,Sweden,852,7,10327589
2021-09-28,Sweden,845,4,10327589
2021-09-27,Sweden,1068,3,10327589
2021-09-26,Sweden,6,6,10327589
2021-09-25,Sweden,1,4,10327589
2021-09-24,Sweden,715,6,10327589
2021-09-23,Sweden,771,6,10327589
2021-09-22,Sweden,743,10,10327589
2021-09-21,Sweden,891,7,10327589
2021-09-20,Sweden,1178,4,10327589
2021-09-19,Sweden,0,6,10327589
2021-09-18,Sweden,1,3,10327589
2021-09-17,Sweden,829,7,10327589
2021-09-16,Sweden,994,12,10327589
2021-09-15,Sweden,1184,8,10327589
2021-09-14,Sweden,1114,7,10327589
2021-09-13,Sweden,2137,8,10327589
2021-09-12,Sweden,0,8,10327589
2021-09-11,Sweden,2,4,10327589
2021-09-10,Sweden,1515,11,10327589
2021-09-09,Sweden,1479,8,10327589
2021-09-08,Sweden,1395,10,10327589
2021-09-07,Sweden,1399,4,10327589
2021-09-06,Sweden,2178,4,10327589
2021-09-05,Sweden,10,6,10327589
2021-09-04,Sweden,1,3,10327589
2021-09-03,Sweden,1323,3,10327589
2021-09-02,Sweden,1425,6,10327589
2021-09-01,Sweden,1103,2,10327589
2021-08-31,Sweden,1022,2,10327589
2021-08-30,Sweden,2353,3,10327589
2021-08-29,Sweden,5,5,10327589
2021-08-28,Sweden,3,1,10327589
2021-08-27,Sweden,915,0,10327589
2021-08-26,Sweden,1269,1,10327589
2021-08-25,Sweden,1515,3,10327589
2021-08-24,Sweden,1270,5,10327589
2021-08-23,Sweden,1708,5,10327589
2021-08-22,Sweden,3,2,10327589
2021-08-21,Sweden,1,1,10327589
2021-08-20,Sweden,1045,2,10327589
2021-08-19,Sweden,1028,2,10327589
2021-08-18,Sweden,1275,1,10327589
2021-08-17,Sweden,1330,3,10327589
2021-08-16,Sweden,1781,0,10327589
2021-08-15,Sweden,10,1,10327589
2021-08-14,Sweden,8,1,10327589
2021-08-13,Sweden,1016,2,10327589
2021-08-12,Sweden,1040,2,10327589
2021-08-11,Sweden,1057,0,10327589
2021-08-10,Sweden,1201,1,10327589
2021-08-09,Sweden,1485,0,10327589
2021-08-08,Sweden,3,2,10327589
2021-08-07,Sweden,6,0,10327589
2021-08-06,Sweden,818,3,10327589
2021-08-05,Sweden,819,2,10327589
2021-08-04,Sweden,852,0,10327589
2021-08-03,Sweden,960,0,10327589
2021-08-02,Sweden,1151,0,10327589
2021-08-01,Sweden,1,0,10327589
2021-07-31,Sweden,4,0,10327589
2021-07-30,Sweden,685,1,10327589
2021-07-29,Sweden,621,2,10327589
2021-07-28,Sweden,656,1,10327589
2021-07-27,Sweden,654,0,10327589
2021-07-26,Sweden,839,0,10327589
2021-07-25,Sweden,2,0,10327589
2021-07-24,Sweden,11,0,10327589
2021-07-23,Sweden,444,1,10327589
2021-07-22,Sweden,477,1,10327589
2021-07-21,Sweden,582,1,10327589
2021-07-20,Sweden,517,0,10327589
2021-07-19,Sweden,628,0,10327589
2021-07-18,Sweden,6,0,10327589
2021-07-17,Sweden,11,1,10327589
2021-07-16,Sweden,337,0,10327589
2021-07-15,Sweden,366,1,10327589
2021-07-14,Sweden,350,0,10327589
2021-07-13,Sweden,370,0,10327589
2021-07-12,Sweden,443,0,10327589
2021-07-11,Sweden,0,1,10327589
2021-07-10,Sweden,7,0,10327589
2021-07-09,Sweden,228,0,10327589
2021-07-08,Sweden,237,0,10327589
2021-07-07,Sweden,258,0,10327589
2021-07-06,Sweden,369,2,10327589
2021-07-05,Sweden,415,0,10327589
2021-07-04,Sweden,2,0,10327589
2021-07-03,Sweden,3,2,10327589
2021-07-02,Sweden,326,1,10327589
2021-07-01,Sweden,284,1,10327589
2021-06-30,Sweden,560,1,10327589
2021-06-29,Sweden,251,1,10327589
2021-06-28,Sweden,444,2,10327589
2021-06-27,Sweden,8,0,10327589
2021-06-26,Sweden,8,0,10327589
2021-06-25,Sweden,31,2,10327589
2021-06-24,Sweden,373,2,10327589
2021-06-23,Sweden,379,0,10327589
2021-06-22,Sweden,506,3,10327589
2021-06-21,Sweden,678,2,10327589
2021-06-20,Sweden,1,3,10327589
2021-06-19,Sweden,19,2,10327589
2021-06-18,Sweden,601,3,10327589
2021-06-17,Sweden,2190,1,10327589
2021-06-16,Sweden,36,2,10327589
2021-06-15,Sweden,1,2,10327589
2021-06-14,Sweden,0,4,10327589
2021-06-13,Sweden,159,0,10327589
2021-06-12,Sweden,524,2,10327589
2021-06-11,Sweden,484,1,10327589
2021-06-10,Sweden,729,3,10327589
2021-06-09,Sweden,825,7,10327589
2021-06-08,Sweden,1183,4,10327589
2021-06-07,Sweden,490,5,10327589
2021-06-06,Sweden,222,3,10327589
2021-06-05,Sweden,758,3,10327589
2021-06-04,Sweden,989,14,10327589
2021-06-03,Sweden,1080,6,10327589
2021-06-02,Sweden,1364,6,10327589
2021-06-01,Sweden,2783,1,10327589
2021-05-31,Sweden,1898,6,10327589
2021-05-30,Sweden,1948,8,10327589
2021-05-29,Sweden,285,3,10327589
2021-05-28,Sweden,297,8,10327589
2021-05-27,Sweden,92,7,10327589
2021-05-26,Sweden,1418,9,10327589
2021-05-25,Sweden,2739,8,10327589
2021-05-24,Sweden,1195,4,10327589
2021-05-23,Sweden,620,11,10327589
2021-05-22,Sweden,1909,10,10327589
2021-05-21,Sweden,2317,12,10327589
2021-05-20,Sweden,3166,12,10327589
2021-05-19,Sweden,3410,7,10327589
2021-05-18,Sweden,4642,9,10327589
2021-05-17,Sweden,2106,9,10327589
2021-05-16,Sweden,1408,13,10327589
2021-05-15,Sweden,3969,12,10327589
2021-05-14,Sweden,2579,24,10327589
2021-05-13,Sweden,3918,19,10327589
2021-05-12,Sweden,5269,11,10327589
2021-05-11,Sweden,6311,10,10327589
2021-05-10,Sweden,2460,22,10327589
2021-05-09,Sweden,1657,16,10327589
2021-05-08,Sweden,4476,19,10327589
2021-05-07,Sweden,5244,13,10327589
2021-05-06,Sweden,5716,10,10327589
2021-05-05,Sweden,6482,17,10327589
2021-05-04,Sweden,7035,13,10327589
2021-05-03,Sweden,3068,19,10327589
2021-05-02,Sweden,1718,12,10327589
2021-05-01,Sweden,4753,12,10327589
2021-04-30,Sweden,5424,17,10327589
2021-04-29,Sweden,5931,19,10327589
2021-04-28,Sweden,7144,21,10327589
2021-04-27,Sweden,7267,23,10327589
2021-04-26,Sweden,3069,11,10327589
2021-04-25,Sweden,1756,20,10327589
2021-04-24,Sweden,4568,13,10327589
2021-04-23,Sweden,5501,17,10327589
2021-04-22,Sweden,6248,16,10327589
2021-04-21,Sweden,7706,24,10327589
2021-04-20,Sweden,7538,26,10327589
2021-04-19,Sweden,2713,15,10327589
2021-04-18,Sweden,2514,16,10327589
2021-04-17,Sweden,4983,20,10327589
2021-04-16,Sweden,6440,15,10327589
2021-04-15,Sweden,7665,25,10327589
2021-04-14,Sweden,7093,28,10327589
2021-04-13,Sweden,8870,21,10327589
2021-04-12,Sweden,3471,16,10327589
2021-04-11,Sweden,2390,17,10327589
2021-04-10,Sweden,5626,11,10327589
2021-04-09,Sweden,7626,24,10327589
2021-04-08,Sweden,7760,22,10327589
2021-04-07,Sweden,7824,22,10327589
2021-04-06,Sweden,6813,13,10327589
2021-04-05,Sweden,3103,24,10327589
2021-04-04,Sweden,1449,14,10327589
2021-04-03,Sweden,3403,18,10327589
2021-04-02,Sweden,6836,22,10327589
2021-04-01,Sweden,6976,25,10327589
2021-03-31,Sweden,8290,24,10327589
2021-03-30,Sweden,8468,16,10327589
2021-03-29,Sweden,2962,23,10327589
2021-03-28,Sweden,1980,17,10327589
2021-03-27,Sweden,5196,19,10327589
2021-03-26,Sweden,6294,22,10327589
2021-03-25,Sweden,6365,22,10327589
2021-03-24,Sweden,7706,16,10327589
2021-03-23,Sweden,7652,14,10327589
2021-03-22,Sweden,2687,16,10327589
2021-03-21,Sweden,1579,18,10327589
2021-03-20,Sweden,4380,25,10327589
2021-03-19,Sweden,5406,11,10327589
2021-03-18,Sweden,5736,18,10327589
2021-03-17,Sweden,6431,19,10327589
2021-03-16,Sweden,6786,15,10327589
2021-03-15,Sweden,2714,21,10327589
2021-03-14,Sweden,1040,22,10327589
2021-03-13,Sweden,3953,19,10327589
2021-03-12,Sweden,4994,19,10327589
2021-03-11,Sweden,5332,16,10327589
2021-03-10,Sweden,5326,21,10327589
2021-03-09,Sweden,5928,20,10327589
2021-03-08,Sweden,1982,24,10327589
2021-03-07,Sweden,1451,17,10327589
2021-03-06,Sweden,3452,12,10327589
2021-03-05,Sweden,4069,15,10327589
2021-03-04,Sweden,4883,19,10327589
2021-03-03,Sweden,4869,19,10327589
2021-03-02,Sweden,6189,23,10327589
2021-03-01,Sweden,2826,24,10327589
2021-02-28,Sweden,1242,25,10327589
2021-02-27,Sweden,3107,19,10327589
2021-02-26,Sweden,4583,18,10327589
2021-02-25,Sweden,4830,20,10327589
2021-02-24,Sweden,4977,26,10327589
2021-02-23,Sweden,5404,13,10327589
2021-02-22,Sweden,2538,25,10327589
2021-02-21,Sweden,1599,21,10327589
2021-02-20,Sweden,2781,29,10327589
2021-02-19,Sweden,4028,25,10327589
2021-02-18,Sweden,4134,18,10327589
2021-02-17,Sweden,4965,34,10327589
2021-02-16,Sweden,4205,22,10327589
2021-02-15,Sweden,1901,23,10327589
2021-02-14,Sweden,1211,28,10327589
2021-02-13,Sweden,2771,25,10327589
2021-02-12,Sweden,3569,28,10327589
2021-02-11,Sweden,3804,33,10327589
2021-02-10,Sweden,4353,27,10327589
2021-02-09,Sweden,4069,25,10327589
2021-02-08,Sweden,1505,39,10327589
2021-02-07,Sweden,1013,29,10327589
2021-02-06,Sweden,2332,33,10327589
2021-02-05,Sweden,3260,36,10327589
2021-02-04,Sweden,3396,30,10327589
2021-02-03,Sweden,3737,52,10327589
2021-02-02,Sweden,4315,43,10327589
2021-02-01,Sweden,1551,46,10327589
2021-01-31,Sweden,1164,39,10327589
2021-01-30,Sweden,2695,57,10327589
2021-01-29,Sweden,4252,58,10327589
2021-01-28,Sweden,2368,55,10327589
2021-01-27,Sweden,4105,54,10327589
2021-01-26,Sweden,4186,67,10327589
2021-01-25,Sweden,1884,59,10327589
2021-01-24,Sweden,1147,51,10327589
2021-01-23,Sweden,2368,64,10327589
2021-01-22,Sweden,3722,59,10327589
2021-01-21,Sweden,4196,88,10327589
2021-01-20,Sweden,4946,87,10327589
2021-01-19,Sweden,4732,92,10327589
2021-01-18,Sweden,2111,72,10327589
2021-01-17,Sweden,1250,61,10327589
2021-01-16,Sweden,2160,83,10327589
2021-01-15,Sweden,4205,90,10327589
2021-01-14,Sweden,4743,95,10327589
2021-01-13,Sweden,6595,91,10327589
2021-01-12,Sweden,5334,89,10327589
2021-01-11,Sweden,4648,89,10327589
2021-01-10,Sweden,2317,92,10327589
2021-01-09,Sweden,4735,89,10327589
2021-01-08,Sweden,5690,99,10327589
2021-01-07,Sweden,7148,103,10327589
2021-01-06,Sweden,5028,82,10327589
2021-01-05,Sweden,7546,93,10327589
2021-01-04,Sweden,6982,86,10327589
2021-01-03,Sweden,2754,83,10327589
2021-01-02,Sweden,2530,99,10327589
2021-01-01,Sweden,2618,87,10327589
2020-12-31,Sweden,6999,110,10327589
2020-12-30,Sweden,10459,90,10327589
2020-12-29,Sweden,8872,73,10327589
2020-12-28,Sweden,7091,121,10327589
2020-12-27,Sweden,3208,99,10327589
2020-12-26,Sweden,2966,94,10327589
2020-12-25,Sweden,2793,106,10327589
2020-12-24,Sweden,5036,88,10327589
2020-12-23,Sweden,11376,87,10327589
2020-12-22,Sweden,6595,93,10327589
2020-12-21,Sweden,5160,76,10327589
2020-12-20,Sweden,3752,94,10327589
2020-12-19,Sweden,5509,80,10327589
2020-12-18,Sweden,7917,71,10327589
2020-12-17,Sweden,9640,116,10327589
2020-12-16,Sweden,8824,102,10327589
2020-12-15,Sweden,7001,88,10327589
2020-12-14,Sweden,3534,94,10327589
2020-12-13,Sweden,3057,71,10327589
2020-12-12,Sweden,6538,68,10327589
2020-12-11,Sweden,7717,89,10327589
2020-12-10,Sweden,6693,86,10327589
2020-12-09,Sweden,8398,74,10327589
2020-12-08,Sweden,7446,54,10327589
2020-12-07,Sweden,3782,58,10327589
2020-12-06,Sweden,1803,81,10327589
2020-12-05,Sweden,4864,43,10327589
2020-12-04,Sweden,7338,70,10327589
2020-12-03,Sweden,6986,77,10327589
2020-12-02,Sweden,6547,71,10327589
2020-12-01,Sweden,5819,67,10327589
2020-11-30,Sweden,3480,67,10327589
2020-11-29,Sweden,2753,50,10327589
2020-11-28,Sweden,3825,50,10327589
2020-11-27,Sweden,6462,65,10327589
2020-11-26,Sweden,6903,60,10327589
2020-11-25,Sweden,6066,69,10327589
2020-11-24,Sweden,5674,68,10327589
2020-11-23,Sweden,3877,55,10327589
2020-11-22,Sweden,2422,59,10327589
2020-11-21,Sweden,4492,51,10327589
2020-11-20,Sweden,5458,45,10327589
2020-11-19,Sweden,7609,46,10327589
2020-11-18,Sweden,4961,50,10327589
2020-11-17,Sweden,4458,44,10327589
2020-11-16,Sweden,2544,37,10327589
2020-11-15,Sweden,1581,39,10327589
2020-11-14,Sweden,3513,38,10327589
2020-11-13,Sweden,6730,33,10327589
2020-11-12,Sweden,5564,28,10327589
2020-11-11,Sweden,5709,27,10327589
2020-11-10,Sweden,4497,35,10327589
2020-11-09,Sweden,3725,35,10327589
2020-11-08,Sweden,2097,22,10327589
2020-11-07,Sweden,4451,27,10327589
2020-11-06,Sweden,4454,25,10327589
2020-11-05,Sweden,4744,22,10327589
2020-11-04,Sweden,4482,21,10327589
2020-11-03,Sweden,3608,20,10327589
2020-11-02,Sweden,1569,20,10327589
2020-11-01,Sweden,1297,22,10327589
2020-10-31,Sweden,2987,13,10327589
2020-10-30,Sweden,4056,9,10327589
2020-10-29,Sweden,3262,9,10327589
2020-10-28,Sweden,3389,9,10327589
2020-10-27,Sweden,2414,9,10327589
2020-10-26,Sweden,1069,11,10327589
2020-10-25,Sweden,514,8,10327589
2020-10-24,Sweden,1477,8,10327589
2020-10-23,Sweden,1867,7,10327589
2020-10-22,Sweden,1666,9,10327589
2020-10-21,Sweden,1571,3,10327589
2020-10-20,Sweden,1289,4,10327589
2020-10-19,Sweden,771,4,10327589
2020-10-18,Sweden,321,1,10327589
2020-10-17,Sweden,697,4,10327589
2020-10-16,Sweden,1179,2,10327589
2020-10-15,Sweden,902,3,10327589
2020-10-14,Sweden,968,2,10327589
2020-10-13,Sweden,916,1,10327589
2020-10-12,Sweden,637,3,10327589
2020-10-11,Sweden,161,2,10327589
2020-10-10,Sweden,509,5,10327589
2020-10-09,Sweden,783,5,10327589
2020-10-08,Sweden,834,1,10327589
2020-10-07,Sweden,831,3,10327589
2020-10-06,Sweden,786,4,10327589
2020-10-05,Sweden,374,2,10327589
2020-10-04,Sweden,156,3,10327589
2020-10-03,Sweden,461,3,10327589
2020-10-02,Sweden,712,3,10327589
2020-10-01,Sweden,633,1,10327589
2020-09-30,Sweden,689,4,10327589
2020-09-29,Sweden,613,2,10327589
2020-09-28,Sweden,378,1,10327589
2020-09-27,Sweden,167,1,10327589
2020-09-26,Sweden,325,2,10327589
2020-09-25,Sweden,630,4,10327589
2020-09-24,Sweden,540,1,10327589
2020-09-23,Sweden,553,0,10327589
2020-09-22,Sweden,438,1,10327589
2020-09-21,Sweden,266,2,10327589
2020-09-20,Sweden,133,4,10327589
2020-09-19,Sweden,279,1,10327589
2020-09-18,Sweden,437,1,10327589
2020-09-17,Sweden,389,1,10327589
2020-09-16,Sweden,330,2,10327589
2020-09-15,Sweden,292,1,10327589
2020-09-14,Sweden,220,2,10327589
2020-09-13,Sweden,106,2,10327589
2020-09-12,Sweden,206,1,10327589
2020-09-11,Sweden,291,4,10327589
2020-09-10,Sweden,254,2,10327589
2020-09-09,Sweden,314,2,10327589
2020-09-08,Sweden,236,1,10327589
2020-09-07,Sweden,185,1,10327589
2020-09-06,Sweden,67,3,10327589
2020-09-05,Sweden,171,0,10327589
2020-09-04,Sweden,262,0,10327589
2020-09-03,Sweden,286,2,10327589
2020-09-02,Sweden,213,2,10327589
2020-09-01,Sweden,171,3,10327589
2020-08-31,Sweden,162,2,10327589
2020-08-30,Sweden,48,3,10327589
2020-08-29,Sweden,131,1,10327589
2020-08-28,Sweden,179,1,10327589
2020-08-27,Sweden,202,1,10327589
2020-08-26,Sweden,244,2,10327589
2020-08-25,Sweden,222,1,10327589
2020-08-24,Sweden,174,1,10327589
2020-08-23,Sweden,57,3,10327589
2020-08-22,Sweden,160,1,10327589
2020-08-21,Sweden,298,5,10327589
2020-08-20,Sweden,333,2,10327589
2020-08-19,Sweden,351,1,10327589
2020-08-18,Sweden,314,4,10327589
2020-08-17,Sweden,174,3,10327589
2020-08-16,Sweden,63,0,10327589
2020-08-15,Sweden,226,1,10327589
2020-08-14,Sweden,344,1,10327589
2020-08-13,Sweden,363,5,10327589
2020-08-12,Sweden,443,3,10327589
2020-08-11,Sweden,417,4,10327589
2020-08-10,Sweden,196,2,10327589
2020-08-09,Sweden,73,4,10327589
2020-08-08,Sweden,260,1,10327589
2020-08-07,Sweden,380,2,10327589
2020-08-06,Sweden,378,4,10327589
2020-08-05,Sweden,425,1,10327589
2020-08-04,Sweden,333,2,10327589
2020-08-03,Sweden,165,4,10327589
2020-08-02,Sweden,38,3,10327589
2020-08-01,Sweden,303,2,10327589
2020-07-31,Sweden,258,2,10327589
2020-07-30,Sweden,302,0,10327589
2020-07-29,Sweden,301,1,10327589
2020-07-28,Sweden,283,4,10327589
2020-07-27,Sweden,71,6,10327589
2020-07-26,Sweden,42,2,10327589
2020-07-25,Sweden,138,1,10327589
2020-07-24,Sweden,262,3,10327589
2020-07-23,Sweden,220,5,10327589
2020-07-22,Sweden,297,6,10327589
2020-07-21,Sweden,226,7,10327589
2020-07-20,Sweden,131,6,10327589
2020-07-19,Sweden,110,7,10327589
2020-07-18,Sweden,191,11,10327589
2020-07-17,Sweden,284,7,10327589
2020-07-16,Sweden,268,6,10327589
2020-07-15,Sweden,287,6,10327589
2020-07-14,Sweden,312,8,10327589
2020-07-13,Sweden,170,12,10327589
2020-07-12,Sweden,106,8,10327589
2020-07-11,Sweden,308,10,10327589
2020-07-10,Sweden,369,14,10327589
2020-07-09,Sweden,334,15,10327589
2020-07-08,Sweden,533,10,10327589
2020-07-07,Sweden,278,12,10327589
2020-07-06,Sweden,251,15,10327589
2020-07-05,Sweden,315,9,10327589
2020-07-04,Sweden,364,15,10327589
2020-07-03,Sweden,694,8,10327589
2020-07-02,Sweden,687,15,10327589
2020-07-01,Sweden,685,15,10327589
2020-06-30,Sweden,808,20,10327589
2020-06-29,Sweden,726,16,10327589
2020-06-28,Sweden,415,23,10327589
2020-06-27,Sweden,755,14,10327589
2020-06-26,Sweden,1204,11,10327589
2020-06-25,Sweden,1276,23,10327589
2020-06-24,Sweden,1696,22,10327589
2020-06-23,Sweden,1309,25,10327589
2020-06-22,Sweden,800,20,10327589
2020-06-21,Sweden,321,22,10327589
2020-06-20,Sweden,698,29,10327589
2020-06-19,Sweden,1209,30,10327589
2020-06-18,Sweden,1494,29,10327589
2020-06-17,Sweden,1457,32,10327589
2020-06-16,Sweden,1209,28,10327589
2020-06-15,Sweden,685,30,10327589
2020-06-14,Sweden,418,27,10327589
2020-06-13,Sweden,1032,33,10327589
2020-06-12,Sweden,1329,29,10327589
2020-06-11,Sweden,1293,35,10327589
2020-06-10,Sweden,1437,39,10327589
2020-06-09,Sweden,937,33,10327589
